project,country,site,sample_date,latitude,longitude,hard_coral_cover
2012_Western Bua,Fiji,LKN17A,2012-12-05,-16.544447,178.624206,31.33
2012_Western Bua,Fiji,LKN20A,2012-12-05,-16.544822,178.662773,37.67
2012_Western Bua,Fiji,LKN21A,2012-12-03,-16.510794,178.750171,16
2012_Western Bua,Fiji,LKN24A,2012-12-03,-16.497988,178.766056,52.67
2012_Western Bua,Fiji,LKN27,2012-12-07,-16.655603,178.504697,41.33
2012_Western Bua,Fiji,LKN29A,2012-12-10,-16.617495,178.510654,46.33
2012_Western Bua,Fiji,LKN30,2012-12-10,-16.634864,178.50536,23.67
2012_Western Bua,Fiji,LKN31A,2012-12-07,-16.672689,178.49641,44.33
2012_Western Bua,Fiji,LKN33A,2012-12-03,-16.481716,178.749017,60
2012_Western Bua,Fiji,LKN34A,2012-12-03,-16.524794,178.738048,64.67
2012_Western Bua,Fiji,LKN35A,2012-12-03,-16.5302,178.726918,31
2012_Western Bua,Fiji,LKN36,2012-12-05,-16.521164,178.66492,53
2012_Western Bua,Fiji,LKN37A,2012-12-05,-16.514113,178.649745,43.33
2012_Western Bua,Fiji,LKN38,2012-12-06,-16.591495,178.528198,30
2012_Western Bua,Fiji,LKN49A,2012-12-04,-16.626171,178.610994,44.67
2012_Western Bua,Fiji,LKN53A,2012-12-06,-16.5446,178.607849,42
2012_Western Bua,Fiji,LKN55A,2012-12-10,-16.585149,178.547607,75.33
2012_Western Bua,Fiji,LKN69,2012-12-06,-16.568415,178.609725,46.67
2012_Western Bua,Fiji,LKN70,2012-12-06,-16.538965,178.642406,62.67
2012_Western Bua,Fiji,LKN71,2012-12-08,-16.615225,178.660499,64.33
2012_Western Bua,Fiji,LKN72,2012-12-10,-16.554424,178.643376,79
2012_Western Bua,Fiji,LKNGT,2012-12-04,-16.627012,178.689202,60
2012_Western Bua,Fiji,VUY15,2012-12-13,-16.972667,178.667442,54
2012_Western Bua,Fiji,VUY16,2012-12-13,-16.997092,178.681216,47
2012_Western Bua,Fiji,VUY17,2012-12-13,-16.999771,178.678069,48.67
2012_Western Bua,Fiji,VUY18,2012-12-13,-16.960078,178.65018,63.33
"2013-2014_Koro Island, Fiji",Fiji,NF1,2014-06-16,-17.3848,179.4099,32.17
"2013-2014_Koro Island, Fiji",Fiji,NF1,2013-05-13,-17.3848,179.4099,43.33
"2013-2014_Koro Island, Fiji",Fiji,NF2,2014-06-16,-17.37898,179.41577,4.83
"2013-2014_Koro Island, Fiji",Fiji,NF2,2013-05-13,-17.37898,179.41577,29.67
"2013-2014_Koro Island, Fiji",Fiji,NT3,2013-05-11,-17.3749,179.4244,14
"2013-2014_Koro Island, Fiji",Fiji,NT3,2014-06-17,-17.3749,179.4244,5
"2013-2014_Koro Island, Fiji",Fiji,TF2,2013-04-30,-17.2996,179.45132,29.5
2013-2014_Vatu-i-Ra,Fiji,C3,2014-04-23,-17.063367,179.020033,55
2013-2014_Vatu-i-Ra,Fiji,C3,2013-09-14,-17.063367,179.020033,59.17
2013-2014_Vatu-i-Ra,Fiji,C5,2014-04-23,-17.060783,179.0013,41
2013-2014_Vatu-i-Ra,Fiji,C5,2013-09-14,-17.060783,179.0013,40
2013-2014_Vatu-i-Ra,Fiji,Horse1,2014-04-27,-17.48974,178.60028,39.33
2013-2014_Vatu-i-Ra,Fiji,Horse2,2014-04-27,-17.50096,178.59187,57.5
2013-2014_Vatu-i-Ra,Fiji,Horse3,2014-04-27,-17.50477,178.60004,55.33
2013-2014_Vatu-i-Ra,Fiji,KB04,2013-09-13,-17.10321,179.1319,48
2013-2014_Vatu-i-Ra,Fiji,KB04,2014-04-22,-17.10321,179.1319,33.67
2013-2014_Vatu-i-Ra,Fiji,KB05,2014-04-22,-17.10741,179.1381,33.83
2013-2014_Vatu-i-Ra,Fiji,KB05,2013-09-13,-17.10741,179.1381,41.67
2013-2014_Vatu-i-Ra,Fiji,KB06,2013-09-13,-17.0712,179.0342,64.5
2013-2014_Vatu-i-Ra,Fiji,KB06,2014-04-23,-17.0712,179.0342,59.83
2013-2014_Vatu-i-Ra,Fiji,KB07,2014-04-23,-17.08317,179.04076,39.5
2013-2014_Vatu-i-Ra,Fiji,KB07,2013-09-12,-17.08317,179.04076,39.33
2013-2014_Vatu-i-Ra,Fiji,Moon1,2014-05-26,-17.53041,178.52386,26.67
2013-2014_Vatu-i-Ra,Fiji,Moon1,2014-04-26,-17.53041,178.52386,35
2013-2014_Vatu-i-Ra,Fiji,Moon2,2014-04-26,-17.52593,178.51248,27.67
2013-2014_Vatu-i-Ra,Fiji,Moon2,2014-05-26,-17.52593,178.51248,33
2013-2014_Vatu-i-Ra,Fiji,Moon3,2014-05-26,-17.51915,178.51619,24.67
2013-2014_Vatu-i-Ra,Fiji,Moon3,2014-04-26,-17.51915,178.51619,40.67
2013-2014_Vatu-i-Ra,Fiji,N19,2014-04-22,-17.1457,179.098733,48.17
2013-2014_Vatu-i-Ra,Fiji,N19,2013-09-12,-17.1457,179.098733,45.67
2013-2014_Vatu-i-Ra,Fiji,N20,2013-09-12,-17.140016,179.09155,34.83
2013-2014_Vatu-i-Ra,Fiji,N20,2014-04-22,-17.140016,179.09155,28.5
2013-2014_Vatu-i-Ra,Fiji,VIR6,2014-04-25,-17.4611,178.4942,38.17
2013-2014_Vatu-i-Ra,Fiji,VIR6,2013-09-18,-17.4611,178.4942,27.67
2013-2014_Vatu-i-Ra,Fiji,VIR7,2013-09-18,-17.4466,178.4983,21
2013-2014_Vatu-i-Ra,Fiji,VIR7,2014-04-25,-17.4466,178.4983,29.83
2013-2014_Vatu-i-Ra,Fiji,VIR8,2013-09-18,-17.4249,178.4863,57
2013-2014_Vatu-i-Ra,Fiji,VIR8,2014-04-25,-17.4249,178.4863,52.83
2013_Ovalau,Fiji,NAOBF1,2013-10-04,-17.64418,178.83719,9.5
2013_Ovalau,Fiji,NAOBF2,2013-10-03,-17.631,178.83,18.83
2013_Ovalau,Fiji,NAOBF3,2013-10-03,-17.598,178.825,22.17
2013_Ovalau,Fiji,NAOBF4,2013-10-03,-17.595,178.819,34.17
2013_Ovalau,Fiji,NAOBT1,2013-10-02,-17.622,178.831,17.67
2013_Ovalau,Fiji,NAOBT2,2013-10-02,-17.618,178.829,30.5
2013_Ovalau,Fiji,NAOBT3,2013-10-02,-17.614,178.83,27.5
2013_Ovalau,Fiji,NAOCF4,2013-10-05,-17.61859,178.79863,13.17
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA04,2012-11-29,-16.896101,178.47759,21.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA07A,2012-11-22,-16.83297,178.557182,48
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA08A,2014-04-08,-16.8494,178.543537,50.17
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA20A,2012-11-22,-16.856581,178.555602,39.33
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA24A,2014-04-08,-16.838822,178.523042,25.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA25,2014-04-09,-16.84262,178.539783,41.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,KB09,2014-05-13,-16.96729,178.99922,27.4
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,KB17,2014-05-13,-16.95352,179.00135,35
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,KR7,2014-05-04,-16.9439,178.97691,71.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,MAP01,2014-05-06,-16.937449,179.028741,7
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NAOBF2,2014-03-31,-17.631,178.83,10.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NAOBF3,2014-04-01,-17.598,178.825,13.33
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NAOBF4,2014-04-01,-17.595,178.819,30
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NAOBT2,2014-04-02,-17.618,178.829,23.17
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NAOBT3,2014-04-02,-17.614,178.83,23.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NP1,2014-05-13,-16.94588,179.01736,21
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NP2,2014-05-13,-16.9461,179.0007,57
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFN1,2014-04-05,-17.509,178.382,31.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFN7,2014-04-05,-17.516,178.398,28.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT4,2014-04-04,-17.495,178.38,43.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT5,2014-04-04,-17.499,178.381,33.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT7,2014-04-04,-17.496,178.378,38.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT8,2014-04-04,-17.501,178.376,21.5
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon2,2015-10-27,-18.419,178.136,32.22
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon3,2015-10-06,-18.422,178.133,45
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon3,2015-10-02,-18.422,178.133,40
2015_AFord Benthic Fiji,Fiji,Dakuni_Lagoon_Tabu,2015-10-07,-18.41,178.156,42.78
2015_AFord Benthic Fiji,Fiji,Dakuni_Plat,2015-10-29,-18.425,178.154,15.55
2015_AFord Benthic Fiji,Fiji,Dakuni_Plat_Tabu,2015-10-30,-18.42,178.165,19.44
2015_AFord Benthic Fiji,Fiji,Navakavu_Lagoon,2015-09-24,-18.158,178.343,42.78
2015_AFord Benthic Fiji,Fiji,Navakavu_Lagoon_Tabu,2015-09-23,-18.144,178.367,43.89
2015_AFord Benthic Fiji,Fiji,Navakavu_Plat_Tabu,2015-09-22,-18.146,178.363,55
2015_AFord Benthic Fiji,Fiji,Ratstail,2015-09-12,-18.137,178.381,56.67
2015_AFord Benthic Fiji,Fiji,Ratstail,2015-09-10,-18.137,178.381,50
2016 bleaching surveys,Mauritius,ALR/ALLC,2016-03-25,-19.97894,57.63264,97.5
2016 bleaching surveys,Madagascar,Ambarinidada_11,2016-04-16,-12.915278,48.606917,59.3
2016 bleaching surveys,Madagascar,Ambatofisaka_19,2016-04-20,-13.604278,47.811028,47
2016 bleaching surveys,Madagascar,Ambatomilay_18,2016-04-20,-13.605056,47.804944,26
2016 bleaching surveys,Madagascar,Andravona_08,2016-03-19,-22.469360000000002,43.23638,35
2016 bleaching surveys,Madagascar,Andravona_12,2016-03-19,-22.44011,43.23909,24
2016 bleaching surveys,Madagascar,Andravona_12,2016-03-21,-22.44011,43.23909,67
2016 bleaching surveys,Madagascar,Anka_01,2016-04-17,-22.6229,43.2573,65.5
2016 bleaching surveys,Madagascar,Ankarea_03,2016-04-13,-12.845278,48.574083,83.3
2016 bleaching surveys,Madagascar,Antsoa_07,2016-04-15,-12.985736,48.577917,75.8
2016 bleaching surveys,Maldives,Bandos,2016-04-23,4.26903,73.48879,23.5
2016 bleaching surveys,Indonesia,Batee Meurenon,2016-06-02,5.873513056,95.26466306,61
2016 bleaching surveys,Madagascar,Beangovo_04,2016-04-14,-13.002778,48.497639,45.3
2016 bleaching surveys,Madagascar,Beko_03,2016-03-18,-22.52076,43.24406,45
2016 bleaching surveys,Madagascar,Beko_03,2016-04-18,-22.52076,43.24406,63.3
2016 bleaching surveys,Indonesia,Bengkoang,2016-05-16,-5.74239,110.41747,46.9
2016 bleaching surveys,Indonesia,Beurawang,2016-06-02,5.777511111,95.33685194,42
2016 bleaching surveys,India,Black Tangs,2016-04-30,10.576632,72.627123,30.9
2016 bleaching surveys,Indonesia,Cemara Kecil 1,2016-05-12,-5.83129,110.38224,66
2016 bleaching surveys,Indonesia,Cendekian,2016-05-08,-5.80419,110.55876,54
2016 bleaching surveys,India,Cheriyam Reef,2016-05-11,10.14473475559879,73.66480151520778,32.1
2016 bleaching surveys,India,Cheriyam Reef shallow,2016-05-11,10.144541183769036,73.66491976009996,8.3
2016 bleaching surveys,Fiji,Fiji1,2016-03-10,-17.11317,179.06367,20.3
2016 bleaching surveys,Fiji,Fiji10,2016-03-09,-17.58183,178.98067,55
2016 bleaching surveys,Fiji,Fiji11,2016-03-07,-18.08467,179.263,39.2
2016 bleaching surveys,Fiji,Fiji2,2016-03-12,-17.1365,178.525,26.8
2016 bleaching surveys,Fiji,Fiji3,2016-03-12,-17.13433,178.52017,45.9
2016 bleaching surveys,Fiji,Fiji5,2016-03-11,-17.01097,179.02518,12
2016 bleaching surveys,Fiji,Fiji6,2016-03-13,-17.06667,178.595,38.6
2016 bleaching surveys,Fiji,Fiji9,2016-03-08,-18.10167,179.26333,48.8
2016 bleaching surveys,Indonesia,Gili Gede Barat,2016-04-24,-8.72875,115.9167,63.3
2016 bleaching surveys,Indonesia,Gili Lawang Gear,2016-07-01,-8.2972222,116.687986,76.5
2016 bleaching surveys,Indonesia,Gili Layar,2016-04-23,-8.728665943844314,115.91056823730469,76.9
2016 bleaching surveys,Indonesia,Gili Nanggu Barat Laut,2016-04-24,-8.71634,116.0059,55
2016 bleaching surveys,Indonesia,Gili Rengit Utara (Gili Rengit),2016-04-23,-8.71147,115.9141,62.6
2016 bleaching surveys,Indonesia,Gili Sudak Barat Laut,2016-04-23,-8.7206111,116.021,41.5
2016 bleaching surveys,Indonesia,Gili Sulat Core,2016-07-01,-8.337325,116.723861,58
2016 bleaching surveys,Indonesia,Gili Sulat Tourist,2016-07-01,-8.3158167,116.705233,75
2016 bleaching surveys,Indonesia,Gleang Island,2016-05-17,-5.880232,110.359395,65.9
2016 bleaching surveys,Indonesia,Gosong Tengah,2016-05-10,-5.7998,110.51065,37.1
2016 bleaching surveys,Mauritius,Grand Gaube,2016-03-04,-19.99747,57.67036,73.7
2016 bleaching surveys,India,Havelock_Minerva Ledge,2016-05-13,12.03018007,93.01197346,14
2016 bleaching surveys,India,Henry Lawrence_Imlidera,2016-05-10,12.21336,93.05965871,16.3
2016 bleaching surveys,Indonesia,Jaboi,2016-06-02,5.799778889,95.34604611,54
2016 bleaching surveys,India,Japanese Garden,2016-05-02,10.85117470669178,72.19572739670721,23.6
2016 bleaching surveys,India,Japanese Garden shallow,2016-05-02,10.850483263865584,72.19517759619984,23.5
2016 bleaching surveys,India,Jetty Point,2016-05-13,10.067901688769552,73.64974367854035,26.6
2016 bleaching surveys,India,John Lawrence_Pilot Reef,2016-05-09,12.06396542,93.0589437,11.2
2016 bleaching surveys,India,Kadmat Lagoon,2016-05-08,11.128612,72.734578,65.7
2016 bleaching surveys,India,Kalpeni Lagoon,2016-05-11,10.091129,73.640065,39.3
2016 bleaching surveys,Indonesia,Karang Kapal,2016-05-23,-5.89937,110.24403,50.5
2016 bleaching surveys,Indonesia,Katang 2,2016-05-21,-5.802959,110.164412,54.6
2016 bleaching surveys,India,Kayani's Reef,2016-05-06,11.133097365344227,72.7209946726247,28.2
2016 bleaching surveys,India,Kayani's Reef shallow,2016-05-06,11.131911066191847,72.72322455911083,17.2
2016 bleaching surveys,Indonesia,Kembar Island,2016-05-20,-5.743575,110.19561,40.9
2016 bleaching surveys,Madagascar,Kisimani_16,2016-04-19,-13.558944,48.095389,51
2016 bleaching surveys,India,Lighthouse Point shallow,2016-05-13,10.083430136161851,73.6499437030401,14.2
2016 bleaching surveys,Madagascar,Madiro_17,2016-04-19,-13.522056,48.026778,52.5
2016 bleaching surveys,India,Manta Point,2016-05-03,10.916336760243155,72.2967220032898,37.9
2016 bleaching surveys,India,Manta Point shallow,2016-05-03,10.917169,72.299195,24.2
2016 bleaching surveys,Madagascar,Marotogny_20,2016-04-21,-13.581056,47.901556,43.8
2016 bleaching surveys,Indonesia,Menjangan Besar,2016-05-06,-5.89806,110.43379,52.3
2016 bleaching surveys,Indonesia,Menjangan Kecil,2016-05-06,-5.90131,110.40563,40.9
2016 bleaching surveys,Madagascar,NosyFisaka_02,2016-04-13,-12.82581,48.592333000000004,81.5
2016 bleaching surveys,Madagascar,NosyKaine_09,2016-04-15,-13.024583,48.537444,87.9
2016 bleaching surveys,Madagascar,NosyKarabo_06,2016-04-14,-12.996556,48.562083,87.9
2016 bleaching surveys,Madagascar,NosyLava_01,2016-04-13,-12.74733,48.670833,86.6
2016 bleaching surveys,Madagascar,Plateau_13,2016-04-18,-13.500222,47.882472,19.1
2016 bleaching surveys,Mauritius,Pointe D'Esny,2016-03-13,-20.41494,57.72723,72.5
2016 bleaching surveys,India,Potato Patch,2016-05-07,11.212334008212054,72.77817779687524,27.5
2016 bleaching surveys,India,Potato Patch shallow,2016-05-07,11.21201849457944,72.77785558914633,18.5
2016 bleaching surveys,Indonesia,Pulau Badi,2016-07-18,-4.9720167,119.284125,69.5
2016 bleaching surveys,Indonesia,Pulau Bontosua,2016-07-17,-4.9211833,119.317086,77.5
2016 bleaching surveys,Indonesia,Pulau Tengah,2016-05-10,-5.80877,110.511626,28.8
2016 bleaching surveys,Madagascar,Ratapenjiky_12,2016-04-16,-12.938222,48.583028,73.3
2016 bleaching surveys,India,Red skin,2016-05-18,11.5744083,92.5939944,20.6
2016 bleaching surveys,Maldives,Reethi Beach West,2016-05-01,5.25781,73.16335,25.7
2016 bleaching surveys,Indonesia,Rubiah Channel,2016-06-01,5.883753056,95.25491,55
2016 bleaching surveys,Indonesia,Rubiah Sea Garden,2016-06-01,5.881451944,95.260645,70
2016 bleaching surveys,Madagascar,Sal_N1_11,2016-03-20,-22.60613,43.25129,48.3
2016 bleaching surveys,Madagascar,Sal_N2_02,2016-03-17,-22.65238,43.27366,39.4
2016 bleaching surveys,Madagascar,Sal_N2_05,2016-03-18,-22.53797,43.243,35
2016 bleaching surveys,Madagascar,Sal_N2_13,2016-03-21,-22.55948,43.22846,5.8
2016 bleaching surveys,India,Secretariat,2016-04-29,10.556661581057924,72.64160714775099,38.6
2016 bleaching surveys,India,Secretariat shallow,2016-04-29,10.557250589901741,72.63962770234934,25.1
2016 bleaching surveys,India,Sharkally,2016-05-09,12.0639667,93.0589444,15.8
2016 bleaching surveys,Indonesia,Sintok 1,2016-05-08,-5.78476,110.51927,48.6
2016 bleaching surveys,India,South Button,2016-05-07,12.2234806,93.0208667,17.3
2016 bleaching surveys,India,South of Cheriyam Reef shallow,2016-05-11,10.083338091926862,73.65001590424367,19.4
2016 bleaching surveys,Indonesia,Taka Malang W,2016-05-14,-5.82071,110.438853,54.6
2016 bleaching surveys,Indonesia,Taka Menyawakan E,2016-05-15,-5.76733,110.325654,66
2016 bleaching surveys,Indonesia,Tanjung Lemu,2016-05-11,-5.83365,110.48852,46.1
2016 bleaching surveys,Indonesia,Tanjung Sekoci,2016-05-05,-5.85771,110.46753,43.9
2016 bleaching surveys,India,Tarmugli_Anchor,2016-05-19,11.60093229,92.50902892,12.4
2016 bleaching surveys,India,The Cave,2016-05-08,11.207155,72.749733,29.9
2016 bleaching surveys,India,The Cave shallow,2016-05-08,11.205985453854595,72.75863275385734,10.3
2016 bleaching surveys,India,Three Buoys,2016-05-06,11.130766152129127,72.7360648635017,22.2
2016 bleaching surveys,India,Three Buoys shallow,2016-05-06,11.128612,72.734578,18.3
2016 bleaching surveys,Madagascar,Tsand_10,2016-03-20,-22.73958,43.31625,14.8
2016 bleaching surveys,Madagascar,Tsarabanjina_08,2016-04-15,-13.034944,48.549417,83.3
2016 bleaching surveys,Indonesia,Ujung Kareung,2016-05-31,5.876188889,95.35363575,58
2016 bleaching surveys,Indonesia,Ujung Seuke,2016-06-03,5.808331944,95.37631,63
2016 bleaching surveys,Maldives,Villingilli,2016-05-06,4.17663,73.48344,8.8
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA04,2016-07-19,-16.896101,178.47759,18
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA08A,2016-07-20,-16.8494,178.543537,27
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA20A,2016-07-20,-16.856581,178.555602,30
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA25,2016-07-20,-16.84262,178.539783,21.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NAOBF2,2016-06-02,-17.631,178.83000000000004,8.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NAOBF3,2016-06-03,-17.598,178.82500000000005,15
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NAOBF4,2016-06-03,-17.595,178.81899999999996,30
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NAOBT1,2016-06-02,-17.622,178.83100000000002,9.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NAOBT2,2016-06-02,-17.618,178.82899999999995,7.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NAOBT3,2016-06-03,-17.614,178.83000000000004,17
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFN1,2016-05-03,-17.509,178.382,17.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFN7,2016-05-02,-17.516,178.398,26.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT4,2016-05-02,-17.495,178.38,21.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT5,2016-05-02,-17.499,178.381,14.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT7,2016-05-03,-17.496,178.378,25.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT8,2016-05-03,-17.501,178.376,23.33
2016_Namena Marine Reserve,Fiji,C3,2016-05-18,-17.063367,179.020033,6.33
2016_Namena Marine Reserve,Fiji,C5,2016-05-18,-17.060783,179.0013,3.67
2016_Namena Marine Reserve,Fiji,KB04,2016-05-18,-17.10321,179.1319,11.33
2016_Namena Marine Reserve,Fiji,KB05,2016-05-19,-17.10741,179.1381,29.33
2016_Namena Marine Reserve,Fiji,KB07,2016-05-17,-17.08317,179.04076,10.33
2016_Namena Marine Reserve,Fiji,KBO6,2016-05-19,-17.07122,179.03417,16
2016_Namena Marine Reserve,Fiji,N19,2016-05-17,-17.1457,179.098733,28
2016_Namena Marine Reserve,Fiji,N20,2016-05-17,-17.140016,179.09155,11.33
2016_Vatu-i-Ra Conservation Park,Fiji,VIR10,2016-05-10,-17.4785,178.4892,2.67
2016_Vatu-i-Ra Conservation Park,Fiji,VIR11,2016-05-06,-17.3589,178.4398,10.33
2016_Vatu-i-Ra Conservation Park,Fiji,VIR6,2016-05-05,-17.4611,178.4942,11.67
2016_Vatu-i-Ra Conservation Park,Fiji,VIR7,2016-05-05,-17.4466,178.4983,7.67
2016_Vatu-i-Ra Conservation Park,Fiji,VIR8,2016-05-06,-17.4249,178.4863,20
2017_Koro Island rapid assessment surveys,Fiji,KD2,2017-09-06,-17.3392,179.3717,22.33
2017_Koro Island rapid assessment surveys,Fiji,KD3,2017-09-06,-17.3688,179.37789999999995,8.33
2017_Koro Island rapid assessment surveys,Fiji,MD1,2017-09-06,-17.3951,179.3662,9
2017_Koro Island rapid assessment surveys,Fiji,MD4,2017-09-09,-17.4045,179.3866,14.33
2017_Koro Island rapid assessment surveys,Fiji,MD6,2017-09-09,-17.3865,179.4036,7.33
2017_Koro Island rapid assessment surveys,Fiji,NC1,2017-09-08,-17.2389,179.4391,6.67
2017_Koro Island rapid assessment surveys,Fiji,NF1,2017-09-11,-17.3848,179.4099,3.67
2017_Koro Island rapid assessment surveys,Fiji,NS1,2017-09-08,-17.3378,179.4467,10.67
2017_Koro Island rapid assessment surveys,Fiji,NS3,2017-09-10,-17.33784,179.44673,3
2017_Koro Island rapid assessment surveys,Fiji,NT3,2017-09-09,-17.3749,179.4244,5
2017_Koro Island rapid assessment surveys,Fiji,NV1,2017-09-07,-17.294,179.3578,17
2017_Koro Island rapid assessment surveys,Fiji,NV4,2017-09-07,-17.3146,179.3684,18
2017_Koro Island rapid assessment surveys,Fiji,TF2,2017-09-12,-17.2996,179.45132,10.33
2017_Koro Island rapid assessment surveys,Fiji,V1,2017-09-08,-17.2403,179.3944,8.67
2017_Koro Island rapid assessment surveys,Fiji,V2,2017-09-07,-17.2263,179.3613,12.67
2017_Koro Island rapid assessment surveys,Fiji,V3,2017-09-08,-17.2569,179.3589,8.67
2017_Koro Island rapid assessment surveys,Fiji,V4,2017-09-07,-17.2554,179.3447,14.33
2017_Koro Island rapid assessment surveys,Fiji,V5,2017-09-07,-17.2665,179.3503,8
2017_Koro Island rapid assessment surveys,Fiji,V6,2017-09-07,-17.2801,179.3525,6.67
2017_Northern Lau,Fiji,Ada01,2017-05-15,-17.19859,-179.01408,7
2017_Northern Lau,Fiji,Ada04,2017-05-15,-17.2061,-179.01196,9.33
2017_Northern Lau,Fiji,Kan03,2017-05-14,-17.25385,-179.13147,21.33
2017_Northern Lau,Fiji,Kan04,2017-05-15,-17.22413,-179.08215,9.67
2017_Northern Lau,Fiji,Kan05,2017-05-15,-17.26847,-179.17772,42
2017_Northern Lau,Fiji,Kan06,2017-05-15,-17.25014,-179.17595,44
2017_Northern Lau,Fiji,Kan07,2017-05-14,-17.25005,-179.12773,20
2017_Northern Lau,Fiji,Kan08,2017-05-14,-17.24601,-179.13928,17.67
2017_Northern Lau,Fiji,Kan09,2017-05-14,-17.24883,-179.13474,34.33
2017_Northern Lau,Fiji,Vatu01,2017-05-13,-17.43846,-179.53204,12.33
2017_Northern Lau,Fiji,Vatu02,2017-05-13,-17.44287,-179.54608,46.67
2017_Northern Lau,Fiji,Vatu03,2017-05-13,-17.43134,-179.549,36
2017_Northern Lau,Fiji,Vatu04,2017-05-13,-17.41956,-179.5347,34.67
2017_Northern Lau,Fiji,Vatu06,2017-05-13,-17.44051,-179.52986,21
2017_Northern Lau,Fiji,Yac01,2017-05-10,-17.25782,-179.55023,37
2017_Northern Lau,Fiji,Yac02,2017-05-12,-17.26277,-179.53789,34
2017_Northern Lau,Fiji,Yac03,2017-05-12,-17.26381,-179.50087,10.67
2017_Northern Lau,Fiji,Yac04,2017-05-12,-17.2665,-179.48424,15.33
2017_Northern Lau,Fiji,Yac06,2017-05-09,-17.23642,-179.52521,34.67
2017_Northern Lau,Fiji,Yac07,2017-05-09,-17.24219,-179.51791,34.33
2017_Northern Lau,Fiji,Yac08,2017-05-09,-17.23875,-179.50404,20
2017_Northern Lau,Fiji,Yac09,2017-05-09,-17.23876,-179.49728,30
2017_Northern Lau,Fiji,Yac11,2017-05-09,-17.26002,-179.49187,25
2017_Northern Lau,Fiji,Yac13,2017-05-08,-17.2482,-179.54135,20.33
2017_Northern Lau,Fiji,Yac15,2017-05-08,-17.24652,-179.53996,26
2017_Northern Lau,Fiji,Yac16,2017-05-10,-17.25345,-179.5475,31.33
2017_Northern Lau,Fiji,Yac17,2017-05-11,-17.26403,-179.548873,4
2017_Northern Lau,Fiji,Yac18,2017-05-11,-17.26258,-179.53899,21
2017_Northern Lau,Fiji,Yac19,2017-05-12,-17.26797,-179.47536,17.33
2017_Northern Lau,Fiji,Yac20,2017-05-12,-17.26024,-179.5497,33
2017_Northern Lau,Fiji,Yac21,2017-05-12,-17.27197,-179.53142,26
2018_Ovalau Island rapid assessment surveys,Fiji,BU01,2018-10-09,-17.750975507929866,178.77399444580078,47.67
2018_Ovalau Island rapid assessment surveys,Fiji,BU03,2018-10-09,-17.734462,178.59043,40.67
2018_Ovalau Island rapid assessment surveys,Fiji,BU04,2018-10-11,-17.719582929561653,178.74184800311923,41.33
